Id,Name,SKU,Description,Price,Stock,CategoryId,IsActive,LucaId,Barcode,katana_product_id,katana_order_id,CreatedAt,UpdatedAt
1091,SOMUN HAVÞALI 5/8-18 UNF,AA22P-621-5/8-18 UNF/21,NULL,.00,0,1,1,NULL,NULL,NULL,NULL,2025-12-06 21:57:50.4881577,2025-12-06 21:57:50.4881578
1092,5/8'' - 18 DÝÞ HAVÞALI SOMUN,AA22P-621-5/8-18 UNF/19,NULL,.00,0,1,1,NULL,NULL,NULL,NULL,2025-12-06 21:57:50.5317831,2025-12-06 21:57:50.5317832
1093,O-RÝNGLÝ 5/8-18 UNF  SOMUN,AA22P-620-5/8-18 UNF/16,NULL,.00,0,1,1,NULL,NULL,NULL,NULL,2025-12-06 21:57:50.6330126,2025-12-06 21:57:50.6330126
1094,5/8'' - 18 DÝÞ HAVÞALI RAKOR KAYNAKLI (ESR 2129),AA22P-613-5/8-18UNF/58,NULL,.00,0,1,1,NULL,NULL,NULL,NULL,2025-12-06 21:57:50.6807319,2025-12-06 21:57:50.6807320
1095,5/8'' - 18 DÝÞ  RAKOR KAYNAKLI (ESR 2421),AA22P-613-5/8-18UNF/37,NULL,.00,0,1,1,NULL,NULL,NULL,NULL,2025-12-06 21:57:50.9165433,2025-12-06 21:57:50.9165434
1096,KONTRA SOMUN  5/8"-18 DÝÞ,AA22P-600-5/8-18/7,NULL,.00,0,1,1,NULL,NULL,NULL,NULL,2025-12-06 21:57:51.2383027,2025-12-06 21:57:51.2383028
1097,5/8'' - 18 DÝÞ KONTRA SOMUN,AA22P-5/8-18UNF/7,NULL,.00,0,1,1,NULL,NULL,NULL,NULL,2025-12-06 21:57:51.5173383,2025-12-06 21:57:51.5173384
1098,O-RÝNGLÝ 3/4-16 SOMUN-WEBASTO PÝRÝNÇ,AA22P-3-4-16-UNF-2B-20,5,NULL,.00,0,1,1,NULL,NULL,NULL,NULL,2025-12-06 21:57:51.5843138,2025-12-06 21:57:51.5843139
1100,11/16'' - 16 DÝÞ HAREKETLÝ SOMUN ( ISO 8434-3 ),AA22-HS-11/16-17,NULL,.00,0,1,1,NULL,NULL,NULL,NULL,2025-12-06 21:57:51.8818688,2025-12-06 21:57:51.8818689
1101,9/16" - 18 UNF  SOMUN PASLANMAZ,AA19-PS-9/16-18UNF/18,NULL,.00,0,1,1,NULL,NULL,NULL,NULL,2025-12-06 21:57:51.9620438,2025-12-06 21:57:51.9620439
1102,PASLANMAZ RAKOR,AA19P-B8-M18/17,NULL,.00,0,1,1,NULL,NULL,NULL,NULL,2025-12-06 21:57:52.0381084,2025-12-06 21:57:52.0381085
1103,3/4-16 DÝÞ HAVÞALI RAKOR (Ø12 BORU),AA19P-B12-HR-3/4-16/29,NULL,.00,0,1,1,NULL,NULL,NULL,NULL,2025-12-06 21:57:52.1033741,2025-12-06 21:57:52.1033743
1104,3/4-16 DÝÞ O-RÝNGLÝ RAKOR (Ø12 BORU),AA19P-B12-3/4-16UNF/29,NULL,.00,0,1,1,NULL,NULL,NULL,NULL,2025-12-06 21:57:52.1687299,2025-12-06 21:57:52.1687300
1105,3/4-16 DÝÞ O-RÝNGLÝ RAKOR (Ø10 BORU),AA19P-B10-3/4-16UNF/29,NULL,.00,0,1,1,NULL,NULL,NULL,NULL,2025-12-06 21:57:52.3037322,2025-12-06 21:57:52.3037323
1107,O-RÝNGLÝ RAKOR 5/8-33,2-WEBASTO PÝRÝNÇ,AA19P-621-5/8-18UNF/33,2,NULL,.00,0,1,1,NULL,NULL,NULL,NULL,2025-12-06 21:57:52.4015840,2025-12-06 21:57:52.4015840
1108,RAKOR O-RÝNGLÝ 3/4" 16 DÝÞ (WEBASTO),AA19P-610-3/4-16UNF/30,NULL,.00,0,1,1,NULL,NULL,NULL,NULL,2025-12-06 21:57:52.4463833,2025-12-06 21:57:52.4463835
1109,SOMUN O-RÝNGLÝ 5/8-UNF-18,AA19P-5/8-UNF18-18,NULL,.00,0,1,1,NULL,NULL,NULL,NULL,2025-12-06 21:57:52.5099694,2025-12-06 21:57:52.5099694
1110,RAKOR O-RINGLÝ 5/8-18 (PÝRÝNÇ) WEBASTO,AA19P-5/8-18UNF/24.5,NULL,.00,0,1,1,NULL,NULL,NULL,NULL,2025-12-06 21:57:52.5687722,2025-12-06 21:57:52.5687723
1111,RAKOR O-RINGLI (DJ COOL),AA19P-5/8-18-33,NULL,.00,0,1,1,NULL,NULL,NULL,NULL,2025-12-06 21:57:52.8917628,2025-12-06 21:57:52.8917629
1112,SOMUN HAVÞALI 5/8-18,AA19P-5/8-18 UNF-17.8,NULL,.00,0,1,1,NULL,NULL,NULL,NULL,2025-12-06 21:57:53.0310682,2025-12-06 21:57:53.0310683
1113,3/4 - 16 DÝÞ Ø12 BAKIR BORU ARA RAKORU,AA19P-3/4 INC UNF16-20,5,NULL,.00,0,1,1,NULL,NULL,NULL,NULL,2025-12-06 21:57:53.0874519,2025-12-06 21:57:53.0874522
1114,O-RÝNGLÝ SOMUN UNF 5/8-18,AA19-AOS-5/8-16,NULL,.00,0,1,1,NULL,NULL,NULL,NULL,2025-12-06 21:57:53.2957782,2025-12-06 21:57:53.2957784
1115,PASLANMAZ RAKOR 49400020,AA19P-B10-M18/17,NULL,.00,0,1,1,NULL,NULL,NULL,NULL,2025-12-06 21:57:53.3669447,2025-12-06 21:57:53.3669448
1116,SOMUN O-RINGLÝ 5/8-18 ALÜMÝNYUM,AA19AL-5/8-18-2B,NULL,.00,0,1,1,NULL,NULL,NULL,NULL,2025-12-06 21:57:53.5840244,2025-12-06 21:57:53.5840245
1117,SOMUN HAVÞALI R 1/4-19,AA17P-R1/4-19-14,NULL,.00,0,1,1,NULL,NULL,NULL,NULL,2025-12-06 21:57:53.6998278,2025-12-06 21:57:53.6998280
1118,5/8'' - 18 DÝÞ O-RINGLÝ KAYNAK RAKORU,AA17P-KR-5/8-18,5,NULL,.00,0,1,1,NULL,NULL,NULL,NULL,2025-12-06 21:57:53.7789246,2025-12-06 21:57:53.7789246
1119,5/8'' - 18 DÝÞ HAREKETLÝ RAKOR,AA17P-HR-5/8-18,5,NULL,.00,0,1,1,NULL,NULL,NULL,NULL,2025-12-06 21:57:54.0201921,2025-12-06 21:57:54.0201922
1120,SOMUN HAVÞALI 7/16"- 20 UNF,AA17P-621-7/16-20/15,NULL,.00,0,1,1,NULL,NULL,NULL,NULL,2025-12-06 21:57:54.1094252,2025-12-06 21:57:54.1094253
1121,RAKOR KAYNAKLI 5/8-18 UNF,AA17P-613-5/8-18 UNF/28,NULL,.00,0,1,1,NULL,NULL,NULL,NULL,2025-12-06 21:57:54.1783140,2025-12-06 21:57:54.1783141
1122,SOMUN KONTRA 7/16"-20 DÝÞ ( PÝRÝNÇ ),AA17P-600-7/16-20/5,NULL,.00,0,1,1,NULL,NULL,NULL,NULL,2025-12-06 21:57:54.2641437,2025-12-06 21:57:54.2641438
1125,SOMUN HAVÞALI 1/2-20,AA17P-1/2-20-14,NULL,.00,0,1,1,NULL,NULL,NULL,NULL,2025-12-06 21:57:54.7153970,2025-12-06 21:57:54.7153972
1126,HORTUM RAKORU M10*1 DÝÞÝ (OTOKAR),AA17-OTK-M10*1-39,NULL,.00,0,1,1,NULL,NULL,NULL,NULL,2025-12-06 21:57:54.8138452,2025-12-06 21:57:54.8138453
1127,M14X1 SOMUN,AA17-620M14X1/14,NULL,.00,0,1,1,NULL,NULL,NULL,NULL,2025-12-06 21:57:54.8771614,2025-12-06 21:57:54.8771616
1128,SOMUN PASLANMAZ M14*1,5,AA16-PS-M14*1,5-19,NULL,.00,0,1,1,NULL,NULL,NULL,NULL,2025-12-06 21:57:54.9328656,2025-12-06 21:57:54.9328657
1129,ÝNYON 1/4 SÝBOPLU -ESR 01 315 000 060/P ÝÇÝN,AA16P/7/16-20/40,NULL,.00,0,1,1,NULL,NULL,NULL,NULL,2025-12-06 21:57:55.0476072,2025-12-06 21:57:55.0476073
1130,M10*1 SOMUN,AA14P-M10*1/10,7,NULL,.00,0,1,1,NULL,NULL,NULL,NULL,2025-12-06 21:57:55.3609212,2025-12-06 21:57:55.3609212
1131,HAVA ALMA TAPASI,AA14P-M10*1,25-13,NULL,.00,0,1,1,NULL,NULL,NULL,NULL,2025-12-06 21:57:55.9971980,2025-12-06 21:57:55.9971980
1132,ÇÝFT TARAFLI 1/4" SÝBOPLU ÝNYON,AA14P/7/16"-20/13/64"-36/32,NULL,.00,0,1,1,NULL,NULL,NULL,NULL,2025-12-06 21:57:56.8510020,2025-12-06 21:57:56.8510021
1133,OTOKAR-M10*1 FREN UCU,AA14-OTK-M10*1-40,7,NULL,.00,0,1,1,NULL,NULL,NULL,NULL,2025-12-06 21:57:57.0169884,2025-12-06 21:57:57.0169885
1134,M12X1,5 SOMUN,AA14-620M12X1,5/14,NULL,.00,0,1,1,NULL,NULL,NULL,NULL,2025-12-06 21:57:57.7462397,2025-12-06 21:57:57.7462397
1135,ÝNYON 1/4 SÝBOPLU (Ø6,35 BORU ÝÇÝN),AA12P-B6.35-7/16-20,NULL,.00,0,1,1,NULL,NULL,NULL,NULL,2025-12-06 21:57:58.6328222,2025-12-06 21:57:58.6328223
1136,INYON 7/16-20,AA12P-610-7/16-20/19,NULL,.00,0,1,1,NULL,NULL,NULL,NULL,2025-12-06 21:57:58.7806042,2025-12-06 21:57:58.7806044
1137,ÝNYON1/4-20 SÝBOPLU  BORU UCUNA DÝÞÝ KAYNAKLI,AA12P-610-7/16-20,NULL,.00,0,1,1,NULL,NULL,NULL,NULL,2025-12-06 21:57:58.8658847,2025-12-06 21:57:58.8658849
1138,1/4 SÝBOPLU ÝNYON 5/16 BORU UCUNA KAYNAKLI,AA12P-5/16B-7/16-20,NULL,.00,0,1,1,NULL,NULL,NULL,NULL,2025-12-06 21:57:58.9479027,2025-12-06 21:57:58.9479029
1141,SIVAMA PARÇASI,A1163/A-FASON ISCILIK,NULL,.00,0,1,1,NULL,NULL,NULL,NULL,2025-12-06 21:57:59.0096616,2025-12-06 21:57:59.0096617
1142,KOPMLE PRESLEME,A1160-EM,NULL,.00,0,1,1,NULL,NULL,NULL,NULL,2025-12-06 21:57:59.0954830,2025-12-06 21:57:59.0954831
1147,PASLANMAZ BRAKET (1,5 mm),98400666-BRK-B10-KOMPLE,NULL,.00,0,1,1,NULL,NULL,NULL,NULL,2025-12-06 21:57:59.3299306,2025-12-06 21:57:59.3299306
1148,46 MM BRAKET 1,5 MM PLNMZ,98400666-BRK-B10,NULL,.00,0,1,1,NULL,NULL,NULL,NULL,2025-12-06 21:57:59.4295456,2025-12-06 21:57:59.4295457
1149,44 mmPASLANMAZ BRAKET (1,5 mm),98400665-BRK-B8-KOMPLE,NULL,.00,0,1,1,NULL,NULL,NULL,NULL,2025-12-06 21:57:59.5808800,2025-12-06 21:57:59.5808802
1150,44 MM PASLANMAZ BRAKET (1,5 mm),98400665-BRK-B8,NULL,.00,0,1,1,NULL,NULL,NULL,NULL,2025-12-06 21:57:59.6138447,2025-12-06 21:57:59.6138448
1151,KISA BORU,9423084-B,NULL,.00,0,1,1,NULL,NULL,NULL,NULL,2025-12-06 21:57:59.6488997,2025-12-06 21:57:59.6488998
1154,RACOR 1/2"-20 UNUF,9340003-1,NULL,.00,0,1,1,NULL,NULL,NULL,NULL,2025-12-06 21:58:00.0321850,2025-12-06 21:58:00.0321851
1155,RACOR 1/2" 20-UNF-2ª SCHRADER 42476-00/ FITTING 1/2" 20-UNF-2ª SCHRADER 42476-00,9340003,NULL,.00,0,1,1,NULL,NULL,NULL,NULL,2025-12-06 21:58:00.1113833,2025-12-06 21:58:00.1113834
1158,TUBO BAJA C/RACORES C2 IST,9328524-1,NULL,.00,0,1,1,NULL,NULL,NULL,NULL,2025-12-06 21:58:00.2794272,2025-12-06 21:58:00.2794273
1159,TUBO BAJA GAS COMPRESOR C1-1,9328522-1,NULL,.00,0,1,1,NULL,NULL,NULL,NULL,2025-12-06 21:58:00.3285257,2025-12-06 21:58:00.3285258
1160,TUBO ALTA LIQ FILTRO DESHIDRATADOR C1-4,9328521-4,NULL,.00,0,1,1,NULL,NULL,NULL,NULL,2025-12-06 21:58:00.3977927,2025-12-06 21:58:00.3977928
2002,TEST-PRODUCT-20251207142942,TEST-SKU-23280,NULL,100.00,0,1,1,NULL,NULL,NULL,NULL,2025-12-07 11:29:43.0027348,2025-12-07 11:29:43.0021709
2003,TEST-PRODUCT-20251207143011,TEST-SKU-69004,NULL,100.00,0,1,1,NULL,NULL,NULL,NULL,2025-12-07 11:30:12.0692340,2025-12-07 11:30:12.0692303
2004,TEST-PRODUCT-20251207143039,TEST-SKU-7905,NULL,100.00,0,1,1,NULL,NULL,NULL,NULL,2025-12-07 11:30:39.2590755,2025-12-07 11:30:39.2590712
3002,6V-1192-SUP,,NULL,.00,0,1,1,NULL,NULL,NULL,NULL,2025-12-10 15:48:51.8590890,2025-12-10 15:48:51.8591185
3003,OLBÝA,Tek Delik,NULL,.00,0,1,1,NULL,NULL,NULL,NULL,2025-12-10 15:48:51.8939551,2025-12-10 15:48:51.8939552
3006,9855411580-B,9855411580-B,NULL,.00,0,1,1,NULL,NULL,NULL,NULL,2025-12-10 15:48:51.9626202,2025-12-10 15:48:51.9626203
3007,9855411580-A,9855411580-A,NULL,.00,0,1,1,NULL,NULL,NULL,NULL,2025-12-10 15:48:51.9910983,2025-12-10 15:48:51.9910985
3012,ORDER-PROD-20251210194707,ORD-20251210194707,NULL,120.50,0,1,1,NULL,NULL,NULL,NULL,2025-12-10 16:47:08.1024825,2025-12-10 16:47:08.1022489
4005,OLBÝA DELÝKSÝZ,KOD GÝRÝLECEK OLBÝA DELÝKSÝZ,NULL,.00,0,1,1,NULL,NULL,NULL,NULL,2025-12-11 15:42:04.4303211,2025-12-11 15:42:04.4303213
5003,OLBÝA TEK DELÝK,KOD GÝRÝLECEK OLBÝA TEK DELÝK,NULL,.00,0,1,1,NULL,NULL,NULL,NULL,2025-12-12 15:32:39.1575493,2025-12-12 15:32:39.1575494
5005,OLBÝA ÇÝFT DELÝK,KOD GÝRÝLECEK OLBÝA ÇÝFT DELÝK,NULL,.00,0,1,1,NULL,NULL,NULL,NULL,2025-12-12 15:34:31.5794579,2025-12-12 15:34:31.5794580
6002,VARIANT-37482022,VARIANT-37482022,NULL,9.91,0,1,1,NULL,NULL,NULL,NULL,2025-12-15 15:28:11.7098037,2025-12-15 15:28:11.7098291
6003,VARIANT-37563761,VARIANT-37563761,NULL,25.85,0,1,1,NULL,NULL,NULL,NULL,2025-12-15 15:28:17.1826637,2025-12-15 15:28:17.1826639
6004,GENEL,GENEL,NULL,10.00,0,1,1,NULL,NULL,NULL,NULL,2025-12-15 15:47:33.9338065,2025-12-15 15:47:33.9338492
6005,VARIANT-37563840,VARIANT-37563840,NULL,10.00,0,1,1,NULL,NULL,NULL,NULL,2025-12-15 15:47:33.9662183,2025-12-15 15:47:33.9662184
6006,VARIANT-37563839,VARIANT-37563839,NULL,10.00,0,1,1,NULL,NULL,NULL,NULL,2025-12-15 15:47:33.9799850,2025-12-15 15:47:33.9799851
6007,VARIANT-37563692,VARIANT-37563692,NULL,10.00,0,1,1,NULL,NULL,NULL,NULL,2025-12-15 15:47:33.9901149,2025-12-15 15:47:33.9901150
7002,093-58060-019,6175340,NULL,72.00,0,1,1,NULL,NULL,NULL,NULL,2025-12-16 21:45:50.9342786,2025-12-16 21:45:50.9343042
7003,093-58060-017,6175338,NULL,192.00,0,1,1,NULL,NULL,NULL,NULL,2025-12-16 21:45:51.1907298,2025-12-16 21:45:51.1907300
7004,VARIANT-36652312,VARIANT-36652312,NULL,.00,0,1,1,NULL,NULL,NULL,NULL,2025-12-16 21:45:51.2240151,2025-12-16 21:45:51.2240152
7005,VARIANT-36652313,VARIANT-36652313,NULL,.00,0,1,1,NULL,NULL,NULL,NULL,2025-12-16 21:45:51.2480728,2025-12-16 21:45:51.2480729
8003,VARIANT-36652543,VARIANT-36652543,NULL,.00,0,1,1,NULL,NULL,NULL,NULL,2025-12-17 19:21:00.2160847,2025-12-17 19:21:00.2161168
8004,VARIANT-36652542,VARIANT-36652542,NULL,.00,0,1,1,NULL,NULL,NULL,NULL,2025-12-17 19:21:00.2288513,2025-12-17 19:21:00.2288514
8006,%20 KDVLÝ MUHTELÝF ALIMLARR,HIZ20,,.00,0,1,1,NULL,,NULL,NULL,2025-12-17 20:23:48.7498731,2025-12-21 10:14:37.5526383
8008,0000030176 YÜKSEK GAZ KOMPRESÖR C2- 1 BORU,HAM H11 01 201,NULL,.00,0,1,1,NULL,NULL,NULL,NULL,2025-12-17 20:23:48.7861956,2025-12-17 20:23:48.7861957
9002,9327885-2 YÜKSEK BASINÇ TEK YÖN VALF BORUSU C2-2,HAM H07 02 370,NULL,.00,0,1,1,NULL,NULL,NULL,NULL,2025-12-18 11:20:55.6072351,2025-12-18 11:20:55.6072649
9003,9327878-2 YÜKSEK BASINÇ TEK YÖN VALF BORUSU C1-2,HAM H07 02 369,NULL,.00,0,1,1,NULL,NULL,NULL,NULL,2025-12-18 11:20:55.6233313,2025-12-18 11:20:55.6233314
9004,9327881 EVAPORATÖR HATTI ÝÇÝN ÖN MONTAJ BORUSU C1,HAM H07 02 368,NULL,.00,0,1,1,NULL,NULL,NULL,NULL,2025-12-18 11:20:55.6295806,2025-12-18 11:20:55.6295807
9005,9327880-3 YÜKSEK BASINÇ KURUTUCU FÝLTRE BORU C1-3,HAM H07 02 367,NULL,.00,0,1,1,NULL,NULL,NULL,NULL,2025-12-18 11:20:55.6342108,2025-12-18 11:20:55.6342109
9006,9327880-2 YÜKSEK BASINÇ KURUTUCU FÝLTRE BORU C1-2,HAM H07 02 366,NULL,.00,0,1,1,NULL,NULL,NULL,NULL,2025-12-18 11:20:55.6390469,2025-12-18 11:20:55.6390469
9007,9327880-1 YÜKSEK BASINÇ KURUTUCU FÝLTRE BORU C1-1,HAM H07 02 365,NULL,.00,0,1,1,NULL,NULL,NULL,NULL,2025-12-18 11:20:55.6434213,2025-12-18 11:20:55.6434213
9008,9327887-3 YÜKSEK BASINÇ KURUTUCU FÝLTRE BORU C2-3,HAM H07 02 364,NULL,.00,0,1,1,NULL,NULL,NULL,NULL,2025-12-18 11:20:55.6498423,2025-12-18 11:20:55.6498423
9009,9327887-2 YÜKSEK BASINÇ KURUTUCU FÝLTRE BORU C2-2,HAM H07 02 363,NULL,.00,0,1,1,NULL,NULL,NULL,NULL,2025-12-18 11:20:55.6551273,2025-12-18 11:20:55.6551273
9010,9327887-1 YÜKSEK BASINÇ KURUTUCU FÝLTRE BORU C2-1,HAM H07 02 362,NULL,.00,0,1,1,NULL,NULL,NULL,NULL,2025-12-18 11:20:55.6600254,2025-12-18 11:20:55.6600256
10003,0000030174 YÜKSEK GAZ KOMPRESÖR C1-1 BORU,HAM H11 01 200,NULL,.00,0,1,1,NULL,NULL,NULL,NULL,2025-12-18 22:04:06.8851707,2025-12-18 22:04:06.8851708
11002,VARIANT-36652492,VARIANT-36652492,NULL,.00,0,1,1,NULL,NULL,NULL,NULL,2025-12-19 11:09:51.1979899,2025-12-19 11:09:51.1980401
11003,VARIANT-36652491,VARIANT-36652491,NULL,.00,0,1,1,NULL,NULL,NULL,NULL,2025-12-19 11:09:51.4638500,2025-12-19 11:09:51.4638502
11004,VARIANT-36652493,VARIANT-36652493,NULL,.00,0,1,1,NULL,NULL,NULL,NULL,2025-12-19 11:09:51.5264415,2025-12-19 11:09:51.5264418
11005,SU ÇIKIÞ BORUSU KOMPLE,57RS319048,NULL,.00,0,1,1,NULL,NULL,NULL,NULL,2025-12-19 11:09:51.5553972,2025-12-19 11:09:51.5553975
11006,VARIANT-36652266,VARIANT-36652266,NULL,.00,0,1,1,NULL,NULL,NULL,NULL,2025-12-19 11:09:51.5774857,2025-12-19 11:09:51.5774860
11007,VARIANT-36652518,VARIANT-36652518,NULL,.00,0,1,1,NULL,NULL,NULL,NULL,2025-12-19 11:09:51.5983394,2025-12-19 11:09:51.5983395
11008,VARIANT-36652516,VARIANT-36652516,NULL,.00,0,1,1,NULL,NULL,NULL,NULL,2025-12-19 11:09:51.6192659,2025-12-19 11:09:51.6192660
11009,VARIANT-36652517,VARIANT-36652517,NULL,5.00,0,1,1,NULL,NULL,NULL,NULL,2025-12-19 11:09:51.6359695,2025-12-19 11:09:51.6359698
11010,VARIANT-36652633,VARIANT-36652633,NULL,.00,0,1,1,NULL,NULL,NULL,NULL,2025-12-19 11:09:51.6557883,2025-12-19 11:09:51.6557884
11011,VARIANT-36652632,VARIANT-36652632,NULL,.00,0,1,1,NULL,NULL,NULL,NULL,2025-12-19 11:09:51.6788542,2025-12-19 11:09:51.6788543
11012,VARIANT-36652631,VARIANT-36652631,NULL,.00,0,1,1,NULL,NULL,NULL,NULL,2025-12-19 11:09:51.6945749,2025-12-19 11:09:51.6945752
11013,VARIANT-36652630,VARIANT-36652630,NULL,.00,0,1,1,NULL,NULL,NULL,NULL,2025-12-19 11:09:51.7209526,2025-12-19 11:09:51.7209529
11014,VARIANT-36652629,VARIANT-36652629,NULL,.00,0,1,1,NULL,NULL,NULL,NULL,2025-12-19 11:09:51.7436453,2025-12-19 11:09:51.7436455
11015,VARIANT-36652628,VARIANT-36652628,NULL,.00,0,1,1,NULL,NULL,NULL,NULL,2025-12-19 11:09:51.7723458,2025-12-19 11:09:51.7723459
11016,VARIANT-36652627,VARIANT-36652627,NULL,.00,0,1,1,NULL,NULL,NULL,NULL,2025-12-19 11:09:51.7861672,2025-12-19 11:09:51.7861672
11017,VARIANT-36652626,VARIANT-36652626,NULL,.00,0,1,1,NULL,NULL,NULL,NULL,2025-12-19 11:09:51.8111771,2025-12-19 11:09:51.8111774
11018,VARIANT-36652625,VARIANT-36652625,NULL,.00,0,1,1,NULL,NULL,NULL,NULL,2025-12-19 11:09:51.8391104,2025-12-19 11:09:51.8391107
11019,VARIANT-36652624,VARIANT-36652624,NULL,.00,0,1,1,NULL,NULL,NULL,NULL,2025-12-19 11:09:51.8596598,2025-12-19 11:09:51.8596599
11020,VARIANT-36651966,VARIANT-36651966,NULL,.00,0,1,1,NULL,NULL,NULL,NULL,2025-12-19 11:09:51.8909525,2025-12-19 11:09:51.8909526
11021,VARIANT-36651965,VARIANT-36651965,NULL,.00,0,1,1,NULL,NULL,NULL,NULL,2025-12-19 11:09:51.9138787,2025-12-19 11:09:51.9138790
11022,VARIANT-36651964,VARIANT-36651964,NULL,.00,0,1,1,NULL,NULL,NULL,NULL,2025-12-19 11:09:51.9466737,2025-12-19 11:09:51.9466740
11023,VARIANT-36651963,VARIANT-36651963,NULL,.00,0,1,1,NULL,NULL,NULL,NULL,2025-12-19 11:09:51.9765611,2025-12-19 11:09:51.9765613
11024,VARIANT-36651962,VARIANT-36651962,NULL,.00,0,1,1,NULL,NULL,NULL,NULL,2025-12-19 11:09:51.9973434,2025-12-19 11:09:51.9973434
11025,VARIANT-36651961,VARIANT-36651961,NULL,.00,0,1,1,NULL,NULL,NULL,NULL,2025-12-19 11:09:52.0121687,2025-12-19 11:09:52.0121690
11026,VARIANT-36652623,VARIANT-36652623,NULL,.00,0,1,1,NULL,NULL,NULL,NULL,2025-12-19 11:09:52.0291525,2025-12-19 11:09:52.0291528
11027,VARIANT-36652622,VARIANT-36652622,NULL,.00,0,1,1,NULL,NULL,NULL,NULL,2025-12-19 11:09:52.0541259,2025-12-19 11:09:52.0541262
11028,VARIANT-36652621,VARIANT-36652621,NULL,.00,0,1,1,NULL,NULL,NULL,NULL,2025-12-19 11:09:52.0740078,2025-12-19 11:09:52.0740079
11029,VARIANT-36651971,VARIANT-36651971,NULL,.00,0,1,1,NULL,NULL,NULL,NULL,2025-12-19 11:09:52.0946121,2025-12-19 11:09:52.0946123
11030,VARIANT-36651970,VARIANT-36651970,NULL,.00,0,1,1,NULL,NULL,NULL,NULL,2025-12-19 11:09:52.1143232,2025-12-19 11:09:52.1143235
11031,VARIANT-36651969,VARIANT-36651969,NULL,.00,0,1,1,NULL,NULL,NULL,NULL,2025-12-19 11:09:52.1397907,2025-12-19 11:09:52.1397908
11032,VARIANT-36651968,VARIANT-36651968,NULL,.00,0,1,1,NULL,NULL,NULL,NULL,2025-12-19 11:09:52.1581353,2025-12-19 11:09:52.1581356
11033,VARIANT-36651967,VARIANT-36651967,NULL,.00,0,1,1,NULL,NULL,NULL,NULL,2025-12-19 11:09:52.1790068,2025-12-19 11:09:52.1790071
12002,VARIANT-36652304,VARIANT-36652304,NULL,.00,0,1,1,NULL,NULL,NULL,NULL,2025-12-20 16:41:07.2275274,2025-12-20 16:41:07.2275603
12003,VARIANT-37627730,VARIANT-37627730,NULL,.00,0,1,1,NULL,NULL,NULL,NULL,2025-12-20 16:41:07.2507157,2025-12-20 16:41:07.2507158
12004,VARIANT-37627732,VARIANT-37627732,NULL,.00,0,1,1,NULL,NULL,NULL,NULL,2025-12-20 16:41:07.2750809,2025-12-20 16:41:07.2750810
12005,VARIANT-36652605,VARIANT-36652605,NULL,9.86,0,1,1,NULL,NULL,NULL,NULL,2025-12-20 16:41:07.2872368,2025-12-20 16:41:07.2872370
13002,VARIANT-37481770,VARIANT-37481770,NULL,3.38,0,1,1,NULL,NULL,NULL,NULL,2025-12-20 20:05:56.0112861,2025-12-20 20:05:56.0113471
13003,VARIANT-37481769,VARIANT-37481769,NULL,3.53,0,1,1,NULL,NULL,NULL,NULL,2025-12-20 20:05:56.0591874,2025-12-20 20:05:56.0591875
14002,%10 KDVLÝ MUHTELÝF ALIMLARR,HIZ10,,4.98,0,1,1,NULL,,NULL,NULL,2025-12-20 21:49:03.8791933,2025-12-20 22:54:24.6734353
14003,VARIANT-36652237,VARIANT-36652237,NULL,40.00,0,1,1,NULL,NULL,NULL,NULL,2025-12-22 12:55:38.2663324,2025-12-22 12:55:38.2663741
14004,VARIANT-36652282,VARIANT-36652282,NULL,26.81,0,1,1,NULL,NULL,NULL,NULL,2025-12-22 12:55:38.2922220,2025-12-22 12:55:38.2922221
14005,9327645_TMS GENLEÞME VALFÝ BORUSU,HAM H07 02 372,NULL,.00,0,1,1,NULL,NULL,NULL,NULL,2025-12-22 12:55:38.3124793,2025-12-22 12:55:38.3124794
14006,9328535-2 GENLEÞME VALFÝ BORUSU,HAM H07 02 371,NULL,.00,0,1,1,NULL,NULL,NULL,NULL,2025-12-22 12:55:38.3295924,2025-12-22 12:55:38.3295925
14007,VARIANT-36652677,VARIANT-36652677,NULL,.00,0,1,1,NULL,NULL,NULL,NULL,2025-12-22 12:55:38.3408048,2025-12-22 12:55:38.3408049
14008,VARIANT-36704802,VARIANT-36704802,NULL,.00,0,1,1,NULL,NULL,NULL,NULL,2025-12-22 12:55:38.3506395,2025-12-22 12:55:38.3506396
14009,VARIANT-36652215,VARIANT-36652215,NULL,.00,0,1,1,NULL,NULL,NULL,NULL,2025-12-22 12:55:38.3604936,2025-12-22 12:55:38.3604937
14010,VARIANT-36652229,VARIANT-36652229,NULL,.00,0,1,1,NULL,NULL,NULL,NULL,2025-12-22 12:55:38.3735704,2025-12-22 12:55:38.3735704
14011,VARIANT-36652524,VARIANT-36652524,NULL,.00,0,1,1,NULL,NULL,NULL,NULL,2025-12-22 12:55:38.3837896,2025-12-22 12:55:38.3837897
14012,VARIANT-36652210,VARIANT-36652210,NULL,.00,0,1,1,NULL,NULL,NULL,NULL,2025-12-22 12:55:38.4059515,2025-12-22 12:55:38.4059515
14013,VARIANT-36652537,VARIANT-36652537,NULL,.00,0,1,1,NULL,NULL,NULL,NULL,2025-12-22 12:55:38.4271998,2025-12-22 12:55:38.4271999
14014,VARIANT-36704744,VARIANT-36704744,NULL,.00,0,1,1,NULL,NULL,NULL,NULL,2025-12-22 12:55:38.4545000,2025-12-22 12:55:38.4545001
